gene ID,Base Mean,log2(FC),StdErr,Wald-Stats,P-value,P-adj
vnz_07200,8.6646405,0.963657228,0.7809523,1.2339515,0.217221,0.3176361
vnz_07205,11.167268,3.193010591,0.7441408,4.2908687,1.78E-05,0.0001208
vnz_07210,8.5605988,1.744482353,0.8545716,2.0413531,0.0412157,0.0855206
vnz_07215,5.2461173,2.280897984,0.9844207,2.3169951,0.020504,0.0485972
vnz_07220,6.1888614,1.889214685,0.8598384,2.1971742,0.028008,0.0623491
vnz_07225,9.0623319,1.099487438,0.7934778,1.3856562,0.1658519,0.2562597
vnz_07230,29.626137,0.524487239,0.5046719,1.0392637,0.2986821,0.4061106
vnz_07235,25.638277,-2.204810894,0.6638527,-3.3212353,0.0008962,0.0035298
vnz_07240,50.82495,-1.16369192,0.4828179,-2.4102089,0.0159434,0.0395177
vnz_07245,103.24757,0.923349021,0.4037516,2.2869236,0.0222003,0.0518007
vnz_07250,72.93034,0.885290903,0.4716743,1.8769115,0.0605302,0.1158982
vnz_07255,128.01688,-0.463382443,0.4759339,-0.9736277,0.3302414,0.4391293
vnz_07260,126.1654,-1.805325672,0.4784466,-3.7733069,0.0001611,0.0008153
vnz_07265,103.69283,-1.373993359,0.5080978,-2.7041908,0.0068471,0.0193262
vnz_07270,270.70446,-0.323886306,0.3740003,-0.8660054,0.3864872,0.495429
vnz_07275,759.47165,-0.499319397,0.3280159,-1.5222416,0.1279486,0.2099873
vnz_07280,32.594247,0.369795895,0.575647,0.6424005,0.5206132,0.6230774
vnz_07285,2051.8844,0.086977759,0.3421716,0.2541934,0.7993462,0.8569493
vnz_07290,3175.7946,1.473543817,0.3769443,3.9091821,9.26E-05,0.000507
vnz_07295,108.19697,0.165616268,0.3886148,0.4261707,0.6699835,0.7537058
vnz_07300,103.76155,0.178352953,0.453413,0.3933565,0.6940562,0.7708944
vnz_07305,61.541846,0.982162665,0.3897718,2.5198403,0.0117408,0.0304541
vnz_07310,64.215829,-0.738175519,0.4181601,-1.7652939,0.0775144,0.141712
vnz_07315,78.019474,-0.404139602,0.4000625,-1.0101912,0.3124037,0.4207865
vnz_07320,229.08543,0.898681727,0.447479,2.0083215,0.0446091,0.0909918
vnz_07325,13.445834,0.456228583,0.8045438,0.567065,0.57067,0.6684292
vnz_07330,18.76257,-0.469106092,0.6506107,-0.7210243,0.4708946,0.577079
vnz_07335,77.819918,-0.372028751,0.3967046,-0.9377978,0.3483483,0.4575061
vnz_07340,113.69055,-0.69157721,0.3979221,-1.7379715,0.0822158,0.1483188
vnz_07345,59.399153,-2.04851749,0.6037268,-3.39312,0.000691,0.0028476
vnz_07350,70.279776,-0.3997039,0.4464855,-0.8952226,0.3706681,0.4797188
vnz_07355,6.9274517,0.303640623,0.9940927,0.305445,0.7600273,0.8262239
vnz_07360,58.705739,0.421958118,0.4001123,1.0545992,0.2916087,0.3987756
vnz_07365,2933.3399,-4.874520666,0.341052,-14.292602,2.43E-46,2.56E-43
vnz_07370,80.341295,-2.078760123,0.6370853,-3.262923,0.0011027,0.0041749
vnz_07375,109.34,-1.650963908,0.5713708,-2.8894788,0.0038588,0.0118648
vnz_07380,76.121175,-1.740219109,0.6526034,-2.6665798,0.0076627,0.0212697
vnz_07385,45.128188,0.53720151,0.4504857,1.1924941,0.2330675,0.3367954
vnz_07390,77.217011,-0.095608213,0.3840194,-0.2489672,0.8033862,0.8600199
vnz_07395,15.543965,1.401767646,0.7399466,1.8944174,0.0581696,0.1126375
vnz_07400,18.102873,1.266475418,0.6076797,2.0841168,0.0371495,0.0786571
vnz_07405,30.242295,1.431167772,0.4645128,3.0810081,0.002063,0.0070354
vnz_07410,34.792219,0.599900071,0.5255799,1.1414061,0.253701,0.3585212
vnz_07415,2.7881634,3.045559633,1.314073,2.3176487,0.0204684,0.0485285
vnz_07420,4.3739504,2.511824282,1.1103884,2.2621133,0.0236904,0.0546785
vnz_07425,8.9566201,2.898418977,0.8536615,3.395279,0.0006856,0.0028268
vnz_07430,6.8128968,2.272241022,0.8980637,2.5301557,0.0114012,0.0297093
vnz_07435,8.820085,2.159854525,0.7764776,2.7816057,0.0054091,0.0157815
vnz_07440,17.843117,1.296962119,0.5930293,2.187012,0.0287416,0.0635024
vnz_07445,29.946456,-0.479340096,0.4985596,-0.9614499,0.336326,0.4449703
vnz_07450,15.415769,0.654532352,0.7983732,0.8198326,0.4123115,0.5214258
vnz_07455,4.4852007,3.568417611,1.0790046,3.3071384,0.0009425,0.0036724
vnz_07460,18.155859,1.013655162,0.5640137,1.7972171,0.0723012,0.1337081
vnz_07465,9.9869749,0.179816503,0.7757584,0.2317945,0.8166977,0.8694754
vnz_07470,43.930649,-1.32677779,0.5026599,-2.6395141,0.0083025,0.0228048
vnz_07475,3.7589247,1.32934297,1.0278701,1.2932986,0.1959078,0.2932246
vnz_07480,12.157408,2.520040483,0.7520691,3.3508097,0.0008058,0.0032178
vnz_07485,576.65409,2.147606979,0.395707,5.4272657,5.72E-08,7.30E-07
vnz_07490,490.25747,1.388744341,0.3774514,3.6792666,0.0002339,0.001124
vnz_07495,44.527839,1.774849485,0.5805819,3.0570184,0.0022355,0.0074931
vnz_07500,7.3735496,3.076664542,0.8052572,3.8207227,0.0001331,0.0006915
vnz_07505,4.8251456,2.706704003,1.0143042,2.6685328,0.0076183,0.0211943
vnz_07510,13.083515,-0.313391363,0.7321443,-0.4280459,0.6686177,0.7532049
vnz_07515,10.377088,-0.062333724,0.7454518,-0.0836187,0.9333596,0.9537324
vnz_07520,9.7134736,1.943195376,0.766243,2.5360042,0.0112125,0.0293006
vnz_07525,2.5757375,2.205996517,1.3490217,1.6352565,0.1019953,0.1754891
vnz_07530,70.810686,-0.684363925,0.4245359,-1.6120284,0.1069558,0.1822356
vnz_07535,40.138848,-0.373791214,0.4721106,-0.7917451,0.4285093,0.5379831
vnz_07540,39.838879,-1.87189225,0.575824,-3.2508061,0.0011508,0.0043259
vnz_07545,429.65121,-4.522692677,0.536782,-8.4255667,3.59E-17,2.05E-15
vnz_07550,95.496867,-0.734034374,0.3647777,-2.0122787,0.0441906,0.090319
vnz_07555,80.233518,-1.698928872,0.4589584,-3.7017054,0.0002142,0.0010465
vnz_07560,6.488547,1.936274811,0.8897234,2.1762659,0.0295354,0.0648668
vnz_07565,5.9622783,1.397265094,0.8564556,1.6314507,0.1027953,0.176371
vnz_07570,5.4502957,0.994593713,0.9164849,1.0852265,0.2778213,0.384952
vnz_07575,10.068388,1.812303859,0.7707138,2.3514616,0.0186998,0.0451197
vnz_07580,26.474461,-2.68468934,0.6451451,-4.1613726,3.16E-05,0.0001996
vnz_07585,118.23915,-2.097499948,0.4011686,-5.2284743,1.71E-07,1.99E-06
vnz_07590,2.0033099,2.284127337,1.5592528,1.4648858,0.1429521,0.2295963
vnz_07595,3.5871741,2.066460235,1.1364649,1.818323,0.0690148,0.1286323
vnz_07600,28.490345,0.50451576,0.6109371,0.8258064,0.408914,0.5182379
vnz_07605,141.05706,1.136100581,0.5127286,2.2157933,0.0267057,0.0600317
vnz_07610,182.57095,0.853653176,0.4592542,1.8587815,0.0630581,0.1196496
vnz_07615,331.63537,-0.893448429,0.3439741,-2.5974297,0.0093924,0.0252246
vnz_07620,221.47456,-2.539627429,0.3798793,-6.6853532,2.30E-11,5.47E-10
vnz_07625,47.540452,-0.945388896,0.5221938,-1.8104178,0.070231,0.1305024
vnz_07630,253.82023,-1.006392928,0.336482,-2.9909262,0.0027813,0.0090307
vnz_07635,468.09165,-0.991603846,0.2733451,-3.627663,0.000286,0.0013364
vnz_07640,297.4932,0.662948977,0.3966936,1.6711865,0.0946848,0.1658561
vnz_07645,24.267778,0.141529002,0.5535951,0.2556543,0.7982177,0.8558642
vnz_07650,17.312915,0.247292602,0.6405689,0.3860515,0.6994585,0.7754036
vnz_07655,99.977088,-1.022226651,0.4165066,-2.4542865,0.0141164,0.0355486
vnz_07660,14.69525,0.205961274,0.5955506,0.3458334,0.7294679,0.7999224
vnz_07665,33.135393,0.273391089,0.5620697,0.4864007,0.6266831,0.7172667
vnz_07670,198.78285,-2.056400328,0.361669,-5.6858633,1.30E-08,1.89E-07
vnz_07675,1966.1711,-2.527896404,0.3254305,-7.7678544,7.98E-15,3.18E-13
vnz_07680,993.92885,-2.110573967,0.3415481,-6.1794341,6.43E-10,1.18E-08
vnz_07685,622.12822,-2.844236601,0.3848981,-7.3895834,1.47E-13,4.79E-12
vnz_07690,273.56718,-1.656975855,0.3618596,-4.5790578,4.67E-06,3.83E-05
vnz_07695,183.15822,-0.349073014,0.4654471,-0.7499735,0.4532706,0.5604239
vnz_07705,80.260989,-1.735961289,0.5128015,-3.3852497,0.0007111,0.0029158
vnz_07710,268.17926,-2.523129638,0.4943726,-5.1037003,3.33E-07,3.59E-06
vnz_07715,9.6346298,0.724673779,0.6946139,1.0432756,0.2968207,0.4042514
vnz_07720,140.39594,-1.182067431,0.4413604,-2.6782363,0.0074011,0.0206802
vnz_07725,124.17166,-0.597895713,0.4648823,-1.2861227,0.1984002,0.2961726
vnz_07730,554.45868,-2.721965959,0.4372972,-6.2245216,4.83E-10,9.07E-09
vnz_07735,671.20316,-3.002171883,0.4020589,-7.4669947,8.20E-14,2.84E-12
vnz_07740,2655.568,-2.456031973,0.3719449,-6.6032141,4.02E-11,9.26E-10
vnz_07745,261.13749,-1.807477906,0.3233318,-5.5901651,2.27E-08,3.09E-07
vnz_07750,264.08532,-1.242644134,0.392098,-3.1692185,0.0015285,0.0054323
vnz_07755,127.95578,0.53476331,0.4249239,1.2584919,0.2082139,0.3078272
vnz_07760,139.83363,-0.0794283,0.3821248,-0.2078596,0.8353386,0.8835728
vnz_07765,112.84247,-0.80964129,0.3285196,-2.4645144,0.0137199,0.0346836
vnz_07770,10.904306,2.276306513,0.6802218,3.346418,0.0008186,0.0032603
vnz_07775,8.6416436,2.882294079,0.7670437,3.7576661,0.0001715,0.0008609
vnz_07780,1.7825705,2.626537453,1.4524704,1.8083243,0.070556,0.1309412
vnz_07785,6.3475363,3.858942919,0.9152717,4.216172,2.48E-05,0.0001614
vnz_07790,33.105069,-0.545880836,0.5463523,-0.9991371,0.3177283,0.4259514
vnz_07795,539.3548,0.011682742,0.3303202,0.0353679,9.72E-01,9.81E-01
vnz_07800,21.923161,-0.200548113,0.6510935,-0.3080174,0.7580691,0.8248784
vnz_07805,143.90096,0.545120908,0.4324716,1.260478,0.207497,0.3070321
vnz_07810,7.1151471,2.457395829,0.8818519,2.7866311,0.0053259,0.0156001
vnz_07815,9.6419467,-2.625412811,1.0260119,-2.5588521,0.0105018,0.0277288
vnz_07820,85.6895,-1.283664623,0.3624646,-3.5414892,0.0003979,0.0017672
vnz_07825,38.826623,-1.223062882,0.4849164,-2.522214,0.0116619,0.0302814
vnz_07830,49.483484,-0.243406433,0.4418345,-0.5508996,0.5817025,0.6780408
vnz_07835,243.21534,-0.877915054,0.3919865,-2.2396565,0.0251132,0.0572373
vnz_07840,215.33586,-0.154558107,0.3040402,-0.5083476,0.6112096,0.7039388
vnz_07845,21.312502,0.142302389,0.5718939,0.2488266,8.03E-01,8.60E-01
vnz_07850,35.211488,2.232079496,0.5804239,3.845602,0.0001203,0.0006335
vnz_07855,22.244966,0.669250848,0.5193112,1.2887279,0.1974927,0.2951169
vnz_07860,4.6386578,5.970072048,1.2320235,4.8457452,1.26E-06,1.21E-05
vnz_07865,5.2679866,5.57659214,1.2047888,4.6286885,3.68E-06,3.10E-05
vnz_07870,5.2868973,2.950821569,1.020247,2.8922621,0.0038248,0.0117651
vnz_07875,5.5606556,2.141526913,0.9787149,2.1881008,0.0286623,0.0633841
vnz_07880,100.70329,-0.038467724,0.430761,-0.0893018,9.29E-01,9.51E-01
vnz_07885,43.184244,0.221866535,0.5136913,0.4319063,0.6658095,0.7507305
vnz_07890,9.0339202,1.882440742,0.7141685,2.6358495,0.0083927,0.023001
vnz_07895,12.063409,0.349348097,0.7976408,0.4379767,0.6614032,0.7473839
vnz_07900,6.0086452,2.518643588,0.9137575,2.7563589,0.0058449,0.0168608
vnz_07905,7.4430956,0.531031727,0.9835481,0.5399143,0.5892561,0.6849695
vnz_07910,6.8572535,1.901459858,0.943555,2.0152083,0.0438828,0.0898396
vnz_07915,15.074821,2.572083729,0.6992233,3.6784868,0.0002346,0.0011241
vnz_07920,16.533406,-0.80553146,0.7066438,-1.1399399,0.2543114,0.3590823
vnz_07925,12.409771,-0.531651868,0.7074286,-0.7515273,0.4523354,0.5599257
vnz_07930,185.35914,-1.110010473,0.3576359,-3.1037441,0.0019109,0.0065879
vnz_07935,11.339943,0.507439396,0.7875818,0.6443006,0.5193805,0.6224114
vnz_07940,22.902165,0.891069781,0.5632813,1.5819269,0.1136663,0.1912175
vnz_07945,63.701861,-3.124050565,0.5576046,-5.602627,2.11E-08,2.90E-07
vnz_07950,23.81953,-1.125798254,0.5972045,-1.8851136,0.0594145,0.1143865
vnz_07955,76.994252,1.185783695,0.3783682,3.1339412,0.0017248,0.006028
vnz_07960,48.806426,0.818275913,0.5006172,1.6345343,0.1021467,0.1756675
vnz_07965,147.91654,1.327974876,0.4120123,3.2231441,0.0012679,0.0046685
vnz_07970,4173.9818,0.005939618,0.3678865,0.0161452,9.87E-01,9.91E-01
vnz_07975,14.109492,0.815855779,0.6804664,1.1989656,0.2305413,0.3341942
vnz_07980,51.047646,1.593433913,0.4001354,3.9822368,6.83E-05,0.0003871
vnz_07985,2.8883826,2.328990778,1.3854577,1.6810263,0.0927578,0.1633222
vnz_07990,178.54548,-2.688091978,0.4068372,-6.607291,3.91E-11,9.04E-10
vnz_07995,1.4539702,2.199318238,1.6993808,1.294188,0.1956005,0.292919
vnz_08000,0.7194501,2.575136483,1.8083939,1.4239909,0.1544491,0.2430783
vnz_08005,7.8582797,1.424210886,0.7866368,1.8105063,0.0702173,0.1305024
vnz_08010,165.69223,-0.518119941,0.3319198,-1.5609793,0.1185286,0.1975656
vnz_08015,152.87311,0.132442456,0.3101243,0.4270625,0.6693338,0.7532707
vnz_08020,35.921859,-0.04306323,0.4883754,-0.0881765,0.9297364,0.9512209
vnz_08025,129.19624,0.285998478,0.4284036,0.6675912,0.5043946,0.6082015
vnz_08030,23.507526,1.62719204,0.7441141,2.1867508,0.0287607,0.0635255
vnz_08035,41.035368,2.357623873,0.5732018,4.1130785,3.90E-05,0.0002396
vnz_08040,24.15771,2.633975952,0.6640308,3.9666472,7.29E-05,0.0004107
vnz_08045,19.735469,2.263843147,0.7046601,3.212674,0.0013151,0.004806
vnz_08050,142.31591,-1.008818399,0.3743448,-2.6948907,0.0070412,0.0198056
vnz_08055,0.734823,1.479879972,1.7921661,0.8257493,0.4089463,0.5182379
vnz_08060,482.68154,-4.196971669,0.3842007,-10.923905,8.86E-28,1.86E-25
vnz_08065,21.855455,-0.930324824,0.6885193,-1.3511965,0.1766325,0.2696355
vnz_08070,122.34099,-2.276907299,0.433782,-5.2489663,1.53E-07,1.78E-06
vnz_08075,120.27846,-3.290809938,0.518479,-6.3470459,2.19E-10,4.33E-09
vnz_08080,34.757873,-0.34821128,0.571956,-0.6088078,0.5426518,0.6427679
vnz_08085,46.299868,-0.052172896,0.5341578,-0.0976732,9.22E-01,9.47E-01
vnz_08090,29.092026,-1.436592635,0.5635323,-2.5492642,0.010795,0.0284011
vnz_08095,12.798653,-1.361475569,0.846821,-1.6077489,0.1078902,0.1834881
vnz_08100,4.1345142,2.129306877,1.1344516,1.8769482,0.0605252,0.1158982
vnz_08105,9.4283339,2.37269989,0.7931594,2.9914541,0.0027765,0.0090198
vnz_08110,47.327833,0.729764742,0.4421507,1.6504887,0.098843,0.1713062
vnz_08115,8.4062691,0.755504949,0.812274,0.930111,0.3523136,0.4615956
vnz_08120,11.117073,0.421845181,0.8251094,0.5112597,0.6091692,0.7029022
vnz_08125,19.989684,0.553588674,0.5292897,1.0459086,0.2956032,0.4028914
vnz_08130,16.386575,-3.521650598,0.8131211,-4.3310283,1.48E-05,0.000103
vnz_08135,4.8997376,2.944134381,0.9414052,3.1273827,0.0017637,0.0061438
vnz_08140,3.1499645,4.142415367,1.4275017,2.9018638,0.0037095,0.011468
vnz_08145,3.8518108,6.988536167,1.5226197,4.5898107,4.44E-06,3.67E-05
vnz_08150,3.7543978,6.193413081,1.316102,4.7058762,2.53E-06,2.22E-05
vnz_08155,1.9490613,3.052725131,1.4304344,2.1341244,0.0328326,0.0705719
vnz_08160,5.5721422,5.221271632,1.1056698,4.7222701,2.33E-06,2.06E-05
vnz_08165,2.8379288,3.013595071,1.2686449,2.3754441,0.0175278,0.0427401
vnz_08170,41.902845,0.67689353,0.4701137,1.4398508,0.1499096,0.237712
vnz_08175,20.495473,0.605497754,0.5667946,1.0682843,0.2853923,0.3919487
vnz_08180,14.884869,0.619793655,0.6740364,0.9195255,0.3578208,0.4669488
vnz_08185,3.353667,4.020228878,1.4128506,2.8454734,0.0044345,0.0133617
vnz_08190,4.4380239,3.70972584,1.1398875,3.2544667,0.0011361,0.0042814
vnz_08195,4.3512024,4.253175548,1.2010926,3.5410889,0.0003985,0.0017688
vnz_08200,3.9302454,2.948441836,1.2958341,2.2753235,0.0228865,0.0531493
vnz_08205,22.433934,-1.304215373,0.6339826,-2.0571785,0.0396691,0.0829424
vnz_08210,28.151268,-2.07913184,0.5877808,-3.5372571,0.0004043,0.0017897
vnz_08215,9.5968951,-0.701450184,0.8458477,-0.8292867,0.4069422,0.5162313
vnz_08220,6.7407988,5.907385655,0.9779236,6.0407437,1.53E-09,2.62E-08
vnz_08225,1.9534418,3.564201385,1.5508129,2.2982795,0.0215459,0.050546
vnz_08230,3.4053846,4.780627558,1.2958957,3.6890526,0.0002251,0.0010912
vnz_08235,341.40395,-2.328152886,0.3919861,-5.9393759,2.86E-09,4.60E-08
vnz_08240,678.6312,-2.109335006,0.2827656,-7.4596587,8.67E-14,2.97E-12
vnz_08245,68.309206,2.877969396,0.487588,5.902461,3.58E-09,5.70E-08
vnz_08250,7.4725305,0.629234288,0.8574763,0.7338212,0.4630577,0.5701694
vnz_08255,6.6903696,2.647905681,0.9597068,2.7590777,0.0057965,0.0167656
vnz_08260,37.078453,-1.432051261,0.7578389,-1.8896513,0.0588046,0.1135632
vnz_08265,16.732881,0.309299125,0.8831197,0.3502346,7.26E-01,0.7969391
vnz_08270,17.09886,0.079577054,0.8009318,0.0993556,0.9208559,0.9457717
vnz_08275,20.428029,-0.08614356,0.8320182,-0.1035357,0.9175378,0.94368
vnz_08280,8.3322259,0.105053065,0.8912442,0.1178724,0.9061688,0.9348595
vnz_08285,188.46587,-1.302155621,0.3447237,-3.7773895,0.0001585,0.0008049
vnz_08290,82.540813,-1.414258242,0.3900393,-3.625938,0.0002879,0.0013436
vnz_08295,60.857706,-2.080257748,0.4557035,-4.5649366,5.00E-06,4.05E-05
vnz_08300,98.032313,-1.815329358,0.3733082,-4.8628161,1.16E-06,1.13E-05
vnz_08305,57.327646,-0.064260923,0.52761,-0.1217962,0.9030604,0.9323057
vnz_08310,259.34481,-0.071921997,0.3733422,-0.1926436,8.47E-01,0.8923142
vnz_08315,9.4886073,-1.005123524,0.8873266,-1.1327548,0.2573172,0.3622566
vnz_08320,234.44178,0.081205782,0.3612495,0.2247914,0.8221415,0.8732512
vnz_08325,44.77477,-0.638946517,0.4507287,-1.4175855,0.1563118,0.2453282
vnz_08330,60.441823,-1.563804339,0.4507655,-3.4692195,0.000522,0.0022322
vnz_08335,20.754787,-1.031510591,0.609452,-1.6925215,0.0905466,0.1602464
vnz_08340,232.4499,0.239862873,0.3928605,0.6105548,0.5414944,0.6419132
vnz_08345,8.2905798,2.275681537,0.8596398,2.64725,0.0081149,0.0223742
vnz_08350,3.545408,1.737196229,1.1054752,1.5714475,0.1160787,0.1944504
vnz_08355,148.51059,0.254233077,0.4757164,0.5344215,0.5930499,0.6885101
vnz_08360,78.494873,0.12959523,0.4722484,0.2744217,0.7837605,0.8449147
vnz_08365,98.660337,-0.441746803,0.4151559,-1.0640503,0.2873059,0.3938423
vnz_08370,62.197692,-0.02178963,0.392145,-0.0555652,0.9556882,0.969512
vnz_08375,82.205107,-1.72329598,0.3827054,-4.5029306,6.70E-06,5.15E-05
vnz_08380,105.85135,-0.348685592,0.3406488,-1.0235927,0.3060277,0.4137586
vnz_08385,139.90691,-0.164746893,0.3411505,-0.4829155,0.6291557,0.7195376
vnz_08390,114.13961,-0.480088746,0.4216527,-1.138588,0.254875,0.3596282
vnz_08395,23.138614,0.76199258,0.6102794,1.2485963,0.2118128,0.3115839
vnz_08400,37.258903,0.473648222,0.4365378,1.0850107,0.2779169,0.384952
vnz_08405,17.51716,0.189295051,0.5810019,0.325808,0.7445697,0.8137446
vnz_08410,31.092038,-0.202225725,0.4953438,-0.4082533,0.6830878,0.7628538
vnz_08415,14.496255,0.680041405,0.6912332,0.983809,0.3252095,0.4338449
vnz_08420,19.798193,0.06301057,0.6476046,0.0972979,0.9224898,0.9467895
vnz_08425,74.651733,-1.142399829,0.3770396,-3.0299197,0.0024462,0.0080653
vnz_08430,308.25749,-1.189444769,0.3954717,-3.0076608,0.0026327,0.0086164
vnz_08435,61.312466,-1.306318421,0.4269152,-3.0599017,0.0022141,0.0074416
vnz_08440,119.21146,-0.258453286,0.4284616,-0.6032122,0.5463675,0.6462126
vnz_08445,105.02449,-1.027672796,0.4370311,-2.3514867,0.0186986,0.0451197
vnz_08450,213.91888,-3.909962749,0.3967965,-9.853823,6.60E-23,8.68E-21
vnz_08455,14.2925,-0.795166806,0.7171651,-1.1087639,0.267532,0.3739051
vnz_08460,57.646135,0.474102287,0.450595,1.0521695,0.2927218,0.3998522
vnz_08465,24.800369,0.767723679,0.5435648,1.4123866,0.1578362,0.2467513
vnz_08470,20.673474,-0.330110083,0.6241072,-0.5289317,0.5968528,0.6912904
vnz_08475,160.54726,1.753155243,0.4480524,3.9128353,9.12E-05,0.0005017
vnz_08480,72.792523,0.067141376,0.4182414,0.1605326,8.72E-01,9.09E-01
vnz_08485,227.73396,0.687051314,0.3707686,1.853046,0.0638758,0.1208274
vnz_08490,308.60574,-1.03596433,0.2887347,-3.5879455,0.0003333,0.001515
vnz_08495,1052.6658,-1.990191851,0.3375379,-5.8962022,3.72E-09,5.89E-08
vnz_08500,383.3789,-2.337273694,0.3109653,-7.5161889,5.64E-14,2.02E-12
vnz_08505,669.23962,-1.937106944,0.2972806,-6.5160895,7.22E-11,1.58E-09
vnz_08510,134.98017,0.579958916,0.379855,1.5267901,0.1268132,0.2084492
vnz_08515,57.71626,-1.531521424,0.5266597,-2.9079907,0.0036376,0.0113088
vnz_08520,620.80327,-3.726642039,0.39692,-9.3888986,6.06E-21,5.87E-19
vnz_08525,56.940062,-2.18992293,0.5448457,-4.0193449,5.84E-05,0.0003376
vnz_08530,156.92867,-1.4085021,0.393769,-3.5769754,0.0003476,0.0015704
vnz_08535,128.8612,-1.42595567,0.3616371,-3.9430569,8.04E-05,0.0004475
vnz_08540,140.92497,-1.392039368,0.3273049,-4.2530357,2.11E-05,0.0001398
vnz_08545,169.25705,-3.058733797,0.4149119,-7.3720074,1.68E-13,5.40E-12
vnz_08550,222.87627,-1.694933754,0.3072697,-5.516111,3.47E-08,4.55E-07
vnz_08555,123.01107,-1.24223763,0.3848195,-3.228105,0.0012461,0.0046136
vnz_08560,57.624722,-1.359827226,0.5740938,-2.3686498,0.0178531,0.043447
vnz_08565,20.509298,-1.060895702,0.6010905,-1.7649518,0.0775719,0.141763
vnz_08570,44.64813,-0.453069748,0.5095081,-0.8892297,0.3738797,0.482603
vnz_08575,12.074453,0.137539649,0.680704,0.202055,0.8398737,0.8868411
vnz_08580,57.847605,-0.486538901,0.4215045,-1.1542912,0.2483808,0.352763
vnz_08585,33.922863,-0.077195639,0.5779862,-0.1335597,8.94E-01,9.24E-01
vnz_08590,94.511563,-0.334314653,0.34666,-0.9643878,0.3348515,0.4435774
vnz_08595,1420.6762,1.01724165,0.393236,2.586848,0.0096858,0.0258523
vnz_08600,115.44899,-0.747189464,0.3679248,-2.0308212,0.0422731,0.087272
vnz_08605,10.53299,-0.105000249,0.7614893,-0.137888,0.8903289,0.9213578
vnz_08610,9.2576271,2.616451107,0.8129446,3.2184865,0.0012887,0.0047275
vnz_08615,12.737025,1.848342717,0.6507524,2.8403163,0.0045069,0.0135133
vnz_08620,19.709396,0.143342816,0.5503868,0.2604402,0.7945243,0.8531462
vnz_08625,31.886154,0.103770111,0.4783931,0.2169139,0.8282755,0.8776145
vnz_08630,33.656631,-0.082538695,0.4638971,-0.1779246,0.8587822,0.8998395
vnz_08635,38.345721,-1.907353235,0.5279967,-3.6124342,0.0003033,0.0014022
vnz_08640,97.229068,-0.971530048,0.4361285,-2.2276236,0.0259056,0.0587333
vnz_08645,18.124262,-1.057377319,0.7144267,-1.4800361,0.1388636,0.2240186
vnz_08650,214.53834,0.343608584,0.345932,0.9932836,0.3205718,0.4291091
vnz_08655,31.018522,-0.146542444,0.5516761,-0.2656313,0.7905232,0.8499653
vnz_08660,7.6605062,2.437379755,0.8952015,2.7227164,0.0064748,0.0184449
vnz_08665,1.6037537,3.266274181,1.5071612,2.1671697,0.0302219,0.0660987
vnz_08670,8.1003734,1.70506572,0.937714,1.8183216,0.069015,0.1286323
vnz_08675,95.74417,-0.382020982,0.3631832,-1.0518686,0.2928599,0.3999099
vnz_08680,17.811282,0.137299594,0.5792298,0.2370382,0.8126272,0.8666454
vnz_08685,9.8419411,1.328287108,0.7421377,1.7898122,0.0734841,0.1356233
vnz_08690,59.282152,0.702293955,0.4961702,1.4154294,0.1569426,0.2457944
vnz_08695,69.215447,1.493359232,0.4808609,3.105595,0.001899,0.006556
vnz_08700,128.41204,-1.630678222,0.5046218,-3.2314859,0.0012315,0.0045709
vnz_08705,703.98427,-1.400778222,0.3349582,-4.1819497,2.89E-05,0.0001848
vnz_08710,228.64742,-1.244460743,0.4128642,-3.0142134,0.0025765,0.0084475
vnz_08715,15.020386,0.624967515,0.6618256,0.9443085,0.345012,0.4542586
vnz_08720,46.68265,-0.736951085,0.5111914,-1.4416343,0.1494056,0.2371681
vnz_08725,17.528841,-0.788000028,0.6681464,-1.1793823,0.238246,0.3426647
vnz_08730,31.216217,-0.703764186,0.602649,-1.1677845,0.2428937,0.3470449
vnz_08735,71.524207,-1.059449848,0.4092224,-2.5889343,0.0096273,0.0257463
vnz_08740,57.113282,6.41E-05,0.4286076,0.0001496,1.00E+00,1.00E+00
vnz_08745,100.64338,2.104341534,0.4926814,4.2712016,1.94E-05,0.00013
vnz_08750,24.393062,0.032422514,0.6497233,0.049902,9.60E-01,0.9726157
vnz_08755,437.00724,-0.534031866,0.3174886,-1.6820508,0.092559,0.1631804
vnz_08760,113.34532,1.24012426,0.3480712,3.5628468,0.0003669,0.0016469
vnz_08765,15.290166,0.818856969,0.6969324,1.1749447,0.2400168,0.3441317
vnz_08770,81.132684,-1.93185501,0.4227395,-4.5698476,4.88E-06,3.97E-05
vnz_08775,24.295621,-0.628687709,0.5550205,-1.1327289,0.2573281,0.3622566
vnz_08780,72.393841,0.016284893,0.3975708,0.040961,9.67E-01,9.78E-01
vnz_08785,29.17339,-0.201070024,0.5608069,-0.358537,0.7199415,0.7922369
vnz_08790,66.611565,0.368317688,0.3642796,1.0110853,0.3119756,0.4203822
vnz_08795,6.5531194,5.395326273,1.1648759,4.6316748,3.63E-06,3.06E-05
vnz_08800,9.7409659,0.939705262,0.7683462,1.2230232,0.2213209,0.3226063
vnz_08805,62.061264,0.638701983,0.4078548,1.5660032,0.1173479,0.1961302
vnz_08810,41.343411,-0.637809283,0.5374267,-1.1867838,0.2353129,0.3394207
vnz_08815,126.46973,-1.041531619,0.5119402,-2.0344789,0.0419033,0.0866057
