,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ID=TSS_00029,57.6278601772171,2.32432973420226,0.436301319621824,5.32734976877205,9.96561445226469e-08,6.29969199303875e-07
ID=TSS_00467,1829.09069910409,7.0279882994266,0.263450085550119,26.6767356888543,8.76496558301141e-157,1.55139890819302e-154
ID=TSS_00592,106.52260802347,-3.61713403822094,0.398946217030379,-9.06672098596565,1.22652486698118e-19,1.44729934303779e-18
ID=TSS_00718,201.807557252063,4.93450578790189,0.367497706433862,13.4273104335413,4.18330809450461e-41,1.48089106545463e-39
ID=TSS_00721,189.044340907781,4.59343583661372,0.361634488418936,12.7018743613094,5.77302623348535e-37,1.45975091903844e-35
ID=TSS_00762,69.1580194414413,2.07688177419217,0.402791368011753,5.15622215154215,2.51981926179298e-07,1.48669336445786e-06
ID=TSS_01493,304.015621230765,5.43980136362754,0.341145571921787,15.9456894984253,3.05252357791417e-57,1.80098891096936e-55
ID=TSS_02946,6602.35263765714,2.00864652946015,0.17826854212273,11.2675321486462,1.89815694082497e-29,3.73304198362244e-28
ID=TSS_02978,77.0372828449276,-5.82375361877644,0.729585500249137,-7.9822770830667,1.43658094971507e-15,1.49573428293864e-14
ID=TSS_04110,167.458054405668,3.36384343763276,0.313715681226851,10.7225862107936,7.97419020733274e-27,1.28311969699809e-25
ID=TSS_04187,101.676189951959,-2.01788734591446,0.373749576757311,-5.39903580205187,6.70000038752925e-08,4.39222247626917e-07
ID=TSS_04482,87.0941874308764,4.61481907655066,0.507442701740803,9.09426632941874,9.52272118552954e-20,1.20394403559909e-18
ID=TSS_04583,511.053793353143,-2.72812580318359,0.222627202757637,-12.254233846497,1.59449142562157e-34,3.52781227918773e-33
ID=TSS_04674,123.72627474505,-2.67111550443306,0.335514903455822,-7.96124248705622,1.7032022641609e-15,1.67481555975822e-14
ID=TSS_04889,486.808441334856,4.81876521010671,0.257753443939693,18.6952505326531,5.41156973617417e-78,4.78923921651414e-76
ID=TSS_05314,608.778695094543,2.03643591756449,0.199480090509391,10.2087176337461,1.81244303421383e-24,2.6733534754654e-23
ID=TSS_05466,114.759549371866,2.44588970230845,0.339524044248665,7.20387773337518,5.8523848443256e-13,5.17936058722815e-12
ID=TSS_05659,692.223740372015,2.53941061506467,0.19557802192815,12.9841307833535,1.50537499984982e-38,4.44085624955698e-37
ID=TSS_05943,145.954223273305,3.24977873208952,0.362773642626715,8.95814455691714,3.30187431346214e-19,3.65269845926749e-18
ID=TSS_06235,495.972353288516,3.97154397447334,0.261280538052031,15.2003054038508,3.51976264703714e-52,1.55749497131394e-50
ID=TSS_06464,115.496494641544,-4.51999283394915,0.461441429958804,-9.79537713887692,1.1785676873392e-22,1.60466523583876e-21
ID=TSS_07406,60.8547532726326,-4.28852188276167,0.585023266554546,-7.33051508877353,2.29269814376151e-13,2.13582932339888e-12
ID=TSS_11410,50.5972130461583,-2.20103653594034,0.478510257592732,-4.59976876360649,4.2296017682428e-06,2.2018809205264e-05
