,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TSS_00070,55.9003119403829,2.27155212244656,0.45111244277149,5.03544550553931,4.76738744841484e-07,4.37355978963275e-06
TSS_00946,105.584430050648,-3.66010918197581,0.407003284645547,-8.99282467747979,2.40956438732469e-19,5.0841808572551e-18
TSS_01100,194.969451283629,4.88377360295262,0.383864991081646,12.7226335206845,4.42684580474882e-37,2.335161162005e-35
TSS_01104,182.465167593398,4.55917885897329,0.375458130918631,12.1429754306249,6.25107997327723e-34,2.63795574872299e-32
TSS_01160,67.3037252901135,2.01604880812322,0.423398855361686,4.76158303829382,1.92080231572548e-06,1.50107143932621e-05
TSS_02217,293.276289502842,5.39291413762115,0.355845001604058,15.1552336363059,6.99661745045614e-52,7.38143141023123e-50
TSS_03709,86.8040477180301,-6.05173099803053,0.728121235446702,-8.3114331836755,9.45530821473099e-17,1.81370003028022e-15
TSS_04753,161.741751690693,3.32161543648332,0.326876510301362,10.1616828735138,2.93958104093369e-24,8.86073713767155e-23
TSS_04839,102.016802432347,-2.08414190954171,0.401118442182433,-5.19582669448495,2.03812066527524e-07,1.9547430016958e-06
TSS_05668,54.5075295445589,-3.25378732491847,0.511426005046256,-6.36218591313944,1.98902480225767e-10,2.3315790737576e-09
TSS_05919,465.409511322096,4.80014210708771,0.277647766824805,17.2886033335777,5.73244208194589e-67,1.20954527929058e-64
TSS_06905,143.634675642057,2.03267397670861,0.310428528424674,6.5479612554419,5.83278459109276e-11,7.23951499247395e-10
TSS_06918,138.431370713911,2.09389065540923,0.318429239902829,6.57568587623485,4.84294010662565e-11,6.38662726561257e-10
TSS_07136,111.499842773109,2.39288445087405,0.360482467414431,6.63800508256913,3.17956904017771e-11,4.47259378318332e-10
TSS_07248,91.3419012980035,-2.17650403507417,0.370279343659328,-5.87800554458323,4.15239014292289e-09,4.17216342931776e-08
TSS_07285,387.648309107278,2.87939096167492,0.251036227825793,11.470021624421,1.86612646287699e-30,6.56254472778406e-29
TSS_07706,479.898562572106,3.90141846083515,0.299607184506752,13.0217787242256,9.20024943734168e-39,6.47084210426365e-37
TSS_08153,116.683055891838,-4.58843152125256,0.482546419475537,-9.50878783069112,1.9289708931097e-21,4.52236509384607e-20
TSS_08933,59.9298617424248,-4.32346187596413,0.587035699987904,-7.36490451271229,1.77273712194613e-13,3.11706277275529e-12
TSS_09824,78.4977903175954,3.02477339255252,0.416474147618908,7.26281189323741,3.79125007327935e-13,6.15349050355341e-12
TSS_09952,112.774295284689,10.3961517061419,1.47639500864904,7.04157874094606,1.90073750494119e-12,2.86468295387565e-11
TSS_11000,50.6949173338749,-2.26362126988079,0.497016166757757,-4.55442181015425,5.25298583290536e-06,3.57541938949365e-05
TSS_11485,210.572800100736,3.04715259484145,0.307790045889105,9.90010117461475,4.15854130208142e-23,1.09681526842397e-21
