,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TSS_02076,89.6013631312389,2.83759061849386,0.510281922745391,5.56082920442725,2.68495864137338e-08,5.34550856782519e-07
TSS_02217,87.8851057590378,2.14725854280586,0.505183778431096,4.25045030043208,2.13341172024992e-05,0.000233608583367366
TSS_03463,116.120904151076,5.44617194547738,0.605934032257633,8.98806083755626,2.51630742821058e-19,1.10214265355624e-17
TSS_03993,192.871599734329,7.76876249710003,0.832674353878051,9.32989284576645,1.05977995047347e-20,5.80229522884224e-19
TSS_06476,8101.12711798728,6.5065950527501,0.489358571060959,13.2961706150225,2.43630157367405e-40,2.66775022317309e-38
TSS_06614,70.9090995827491,2.11408495147669,0.494332512957961,4.27664556965218,1.89730509205581e-05,0.000218689376400117
TSS_06905,554.850489457655,2.19425617067466,0.369915383980714,5.93177863289152,2.99670479812833e-09,7.2919816754456e-08
TSS_06918,547.259998284149,2.0113007369031,0.379410701858846,5.30111756745168,1.15095936740873e-07,2.10050084552093e-06
TSS_06995,218.613121368397,5.8589275594229,0.533448246813273,10.9831227198198,4.60717283278007e-28,3.36323616792945e-26
TSS_09448,643.691564932047,-2.78171411769064,0.391970656175744,-7.09674072245712,1.27733368674758e-12,4.66226795662866e-11
TSS_11405,64.7420447424383,2.72265611540875,0.52465277980402,5.18944380019444,2.1092314928186e-07,3.55324382251749e-06
TSS_12260,110.033168394613,-2.10221907267487,0.47681351584982,-4.40889153263221,1.03901043613506e-05,0.000162530918223984
TSS_13615,832.241914711293,7.891360036928,0.52444525386051,15.0470615928711,3.60912522045103e-51,7.90398423278774e-49
TSS_13660,161.723502285793,2.99528087399115,0.503962908495939,5.94345501126357,2.79076370619705e-09,7.2919816754456e-08
TSS_13665,65.9706152559166,4.07915296728217,0.594166406561152,6.86533759269733,6.63341930215788e-12,2.07531261024654e-10
