,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TSS_00029,9.11894250932571,-1.55239404807976,1.27463145652459,-1.21791600241258,0.223255894440224,0.387597038958723
TSS_00046,898.649931602648,1.6175166851734,0.36318970250855,4.45364137254226,8.44260737260943e-06,0.000100507230626303
TSS_00094,6.57945715941475,1.24029656822018,1.31422835488447,0.943745098491052,0.345299922049282,NA
TSS_00105,82.0281003198324,-0.786729220853947,0.532535139634393,-1.47732827808146,0.139587661390215,0.286040289734047
TSS_00125,8.91724650229979,-0.427148175468701,1.18982136826007,-0.359001936646456,0.719593640488527,0.840646776271644
TSS_00159,181.598432067225,0.73484549368393,0.443166005266838,1.65817207310716,0.0972827398596488,0.226830643604491
TSS_00201,648.011284507598,-2.8548761898055,0.423102215364809,-6.74748579925057,1.50428954845257e-11,4.70090483891428e-10
TSS_00238,25.7933107008742,-0.828735485133983,0.773729598436884,-1.07109187345065,0.284128121857016,0.461246951066585
TSS_00278,14.0221636132478,1.30708380949158,0.895023611354809,1.46039031027688,0.144182834317832,0.290691198221435
TSS_00296,32.9091239499943,-1.35880550760097,0.718766639353533,-1.8904682454699,0.0586953636151068,0.166748192088372
TSS_00298,152.979849136817,-2.28539358537238,0.536365653658844,-4.26088726931424,2.03616924810556e-05,0.000209072483714118
TSS_00389,5.6478733567396,0.226184646060254,1.38601207321836,0.163190963795176,0.870368080682972,NA
TSS_00414,37.306991786157,-0.156247296559937,0.644881523187834,-0.24228837537097,0.808556720588177,0.875835045838969
TSS_00473,29.2889856163056,0.884201708150284,0.72053504793871,1.22714600862205,0.219767717983238,0.387597038958723
TSS_00476,12.5072673697847,1.52366733866802,0.975042986270222,1.56266683635808,0.118130978702438,0.254183417461402
TSS_00510,48.5451104613496,-1.30779072470406,0.699866114891262,-1.86862986630986,0.0616743275911285,0.171317576642024
TSS_00526,18.9302085849037,-0.797487913644035,0.871648781154144,-0.914918865128323,0.360234225520644,0.527392990890528
TSS_00524,2.39183431435983,-1.10249777440339,2.27855976316002,-0.483857299785894,0.628487146310224,NA
TSS_00527,15.2591289126564,0.61657445413927,0.873743826987674,0.705669596848515,0.480393632275045,0.654631567838034
TSS_00555,3.03239915680574,0.0426737697686155,1.84287858009645,0.0231560398115768,0.981525804343755,NA
TSS_00556,0,NA,NA,NA,NA,NA
TSS_00576,17.6651054288708,0.631985541915529,0.824098279030764,0.766881278600433,0.443152105579576,0.620231151606296
TSS_00578,5.15224113160791,3.25375723715299,1.51318639566463,2.15026862947962,0.0315339723031779,NA
TSS_00609,63.9392611713853,2.17275663858314,0.520788385308387,4.1720527951032,3.0186766714918e-05,0.000290257372258827
TSS_00625,2.17530880153395,-0.897726365613483,2.3376159535979,-0.384035009784975,0.70095249931718,NA
TSS_00631,58.7866756810984,-1.28743204613141,0.631937145296258,-2.03727863714649,0.0416221273810992,0.131715592978162
TSS_00626,0,NA,NA,NA,NA,NA
TSS_00627,0,NA,NA,NA,NA,NA
TSS_00628,0.0835051434351069,1.78243071675208,4.9882158507044,0.357328305370022,0.720846042230648,NA
TSS_00649,3.46208320891042,2.99195828971424,1.749397875522,1.71027890886256,0.0872143100023415,NA
TSS_00754,51.9835695897384,-3.35906333387959,0.789256162170746,-4.25598619925998,2.08129545269896e-05,0.000209072483714118
TSS_00766,84.9338498823127,-0.877607922562225,0.537306915003972,-1.63334566903115,0.102396316856261,0.232718901946048
TSS_00771,125.28355782322,-1.71574850810443,0.483521535782714,-3.54844279133714,0.000387516168901989,0.00304795527387945
TSS_00774,0,NA,NA,NA,NA,NA
TSS_00775,50.9175305661362,-1.52189442042942,0.638821621438937,-2.3823464475128,0.0172027046733792,0.0671980651303876
TSS_00783,12.435453591983,0.000617562253109148,1.08950148632062,0.00056683011529863,0.999547735026624,0.999547735026624
TSS_00785,3.6989706540231,-0.491650446378664,1.76133643156575,-0.279134887331893,0.780141310525512,NA
TSS_00840,109.850702477865,-0.942602372141038,0.503303420982759,-1.87283124422341,0.0610916920157988,0.171317576642024
TSS_00841,0,NA,NA,NA,NA,NA
TSS_00845,0,NA,NA,NA,NA,NA
TSS_00846,4.51051351718996,-2.29538166367557,1.95234735055761,-1.17570352581982,0.239713369201247,NA
TSS_00854,9.73158133106611,-0.205948340926894,1.19805974290658,-0.171901561792944,0.863514918731346,0.922558673858276
TSS_00894,297.698391116519,1.66761087812514,0.471269467581569,3.53855064424794,0.000402330096152087,0.00304795527387945
TSS_00893,6.78070345077011,0.317538258569103,1.36895837834194,0.231956108814426,0.816572104182659,NA
TSS_00908,15.36224868099,-1.97036039624356,1.11498733248602,-1.76715944552516,0.0772015293150861,0.204013409152944
TSS_00910,37.2199595781705,-1.16219820211752,0.696557275413868,-1.66848907209674,0.0952186794657442,0.226830643604491
TSS_00925,181.252562092937,-0.809052252939034,0.481154694761074,-1.68148053369984,0.0926696144238921,0.22492624860168
TSS_00926,1.66664935151328,-0.173277267918396,2.53967219028229,-0.0682282022780019,0.94560397710319,NA
TSS_00970,276.879791066294,-0.0543064473923908,0.410821745490166,-0.132189807352081,0.894834162927318,0.943917893383247
TSS_00998,90.3300782598165,0.449050026158295,0.488524124364961,0.919197238707549,0.357992415188824,0.527392990890528
TSS_01014,447.769403502333,0.151666966472025,0.444150729585702,0.341476342082107,0.732745012006337,0.852029083728299
TSS_01090,117.685091314407,1.33475743667556,0.558693044223246,2.38907115539855,0.0168910305981243,0.0670278991989061
TSS_01095,10.5980380556676,0.021885099843192,1.06428003619805,0.0205632907682574,0.98359402399308,0.991526233863992
TSS_01099,15.9684081413728,-0.980391346029732,0.933403844400312,-1.05033994868492,0.29356184438333,0.473486845779565
TSS_01112,8.25335467468407,-2.12650441113174,1.43030778032958,-1.48674602793655,0.137081901097471,NA
TSS_01149,417.920847757131,-0.167829213141593,0.598192557618887,-0.280560516850358,0.779047503073751,0.875385057632389
TSS_01166,1092.01489227574,0.735977870661525,0.376118486303587,1.95677132994594,0.0503743592590023,0.14992368827084
TSS_01168,31.1639181346518,2.34696448459903,0.662756226815471,3.54121830869269,0.000398283890192881,0.00304795527387945
TSS_01171,4.86155480202615,1.75762282277386,1.5613692479334,1.12569324975512,0.260295381957027,NA
TSS_01216,1549.24789026132,0.606466806363964,0.373611467715197,1.62325533012352,0.104534834323553,0.23333668375793
TSS_01223,439.680535831643,0.413774516124552,0.385056641158109,1.07458091069426,0.282562402144342,0.461246951066585
TSS_01427,0.0750076640652471,1.86067733611385,4.9935687268735,0.372614744661546,0.709435197271613,NA
TSS_01429,38.5715162245368,-0.689168394966143,0.680848098847731,-1.01222048814191,0.311432642214301,0.480605929343057
TSS_01474,32.9107008510668,-1.71361203761205,0.822417314933426,-2.0836283556977,0.0371939856676177,0.122348637064532
