,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TSS_00043,427.552132533093,3.51799991599628,0.62768983614139,5.60467879744964,2.08641515415664e-08,6.80171340255065e-07
TSS_00099,14.3475097499102,0.539399493990674,1.05201125075914,0.512731678108422,0.60813902733065,0.818989594762052
TSS_00114,21.3624033147833,1.67105827320762,0.892638908088723,1.87204283620755,0.0612006774475841,0.212249157956515
TSS_00120,9.87774398531102,3.49088065113785,1.47970276829947,2.35917694142703,0.0183155204154021,NA
TSS_00154,104.044017696546,0.0133529928104318,0.589881874607205,0.02263672335978,0.981940050320885,0.994138063368349
TSS_00192,3.77176264264958,5.23152711446951,2.2876714312325,2.28683500744291,0.0222054553092383,NA
TSS_00193,30.5529602268165,5.20893846545292,1.13324369306822,4.59648573145806,4.29676383396454e-06,0.000100053214990889
TSS_00223,11.907308852266,0.541470661908386,1.05243572990627,0.514492853598396,0.606907455517387,NA
TSS_00263,4.2505299833613,5.4018551756574,2.31747462086783,2.33092312080404,0.0197574138807303,NA
TSS_00264,2.2777029403884,2.90866709734928,2.75092094164163,1.05734303495233,0.290355059389739,NA
TSS_00356,1.31577951067323,0.492195427652233,2.71035489762204,0.181598147196172,0.855898102996375,NA
TSS_00383,17.4280926043212,-1.36785146042026,0.929904623104713,-1.47095887732374,0.141302238349273,0.397208663998198
TSS_00384,23.3178946656025,-0.793083129303683,0.838979801977735,-0.945294663154155,0.344508462286096,0.6381236290072
TSS_00410,0.776107662046316,0.773999871724261,3.63354088380427,0.213015319347086,0.831315013784443,NA
TSS_00411,5.39405791294628,1.58016580017355,1.57369933459066,1.00410908579597,0.315326036492629,NA
TSS_00422,13.0676361089816,0.622886997296522,1.02735040017483,0.60630433121019,0.544312683040125,0.797471979582554
TSS_00425,12.2728671932381,2.48130759146926,1.26867537811294,1.95582544934388,0.0504857198390909,0.187026643949359
TSS_00462,11.4771667341115,2.90717336736836,1.38934728709218,2.09247421028396,0.0363961164137481,NA
TSS_00467,1.97123176463083,-0.924942687703784,2.2826317806806,-0.405208888937838,0.685323971646442,NA
TSS_00466,0.929920053795932,1.36646292966589,3.36881935493523,0.405620719218457,0.685021302772096,NA
TSS_00468,12.626767858062,0.831444401004814,1.10042125478907,0.75556919442108,0.449907531523435,0.705071394592678
TSS_00482,1.66360698113159,-2.41417381656919,2.7303655352018,-0.884194363517981,0.37659130051715,NA
TSS_00490,4.27504236706554,1.54005247630889,1.70086948862197,0.905450116314699,0.365226975621041,NA
TSS_00507,10.9479568281419,1.64066167505582,1.18106478122617,1.38913775191272,0.164790865925952,NA
TSS_00509,8.21050115857851,-0.369493838373414,1.20691128066213,-0.306148301282513,0.759491733201953,NA
TSS_00540,20.9869138694861,0.786958122184674,0.87993726993765,0.894334345265811,0.371143029012732,0.657568627489949
TSS_00562,7.44458879096503,4.69332836478682,1.96468739473137,2.38884230507751,0.0169015552436328,NA
TSS_00568,27.1901453520333,-0.644163624194357,0.810546585889738,-0.794727453558092,0.426772059048951,0.699923472907749
TSS_00564,0,NA,NA,NA,NA,NA
TSS_00565,2.31737478901531,4.52539645973282,2.88024303227697,1.57118562878886,0.116139537227439,NA
TSS_00585,4.12397886139966,2.71592586914536,1.84361118133385,1.4731554552519,0.140709123133794,NA
TSS_00669,19.3486151554696,0.0131043567962696,0.967795410696744,0.0135404204767157,0.989196637675977,0.995302789760397
TSS_00685,13.8604556403686,-2.36138966386588,1.09892433536222,-2.1488191569509,0.0316487382128604,0.135756429702533
TSS_00697,74.0419399040094,-2.73084473434226,0.662074962200182,-4.12467604161803,3.71256940809697e-05,0.000756436016899757
TSS_00703,31.8235217160804,-1.11882151203499,0.760675399504663,-1.47082646916615,0.141338052220218,0.397208663998198
TSS_00705,37.2350052370871,0.411166517980269,0.767691544306923,0.535588181255107,0.592243198725385,0.818098655866422
TSS_00713,3.7310263540128,-1.98478883959072,1.78952213131661,-1.10911667693679,0.267379851429629,NA
TSS_00715,2.18643491876195,0.679511846885357,2.22326386230177,0.30563706737978,0.759880994443799,NA
