,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TSS_00043,3.75814010350159,-0.0778438691006728,1.57778038560381,-0.0493375819670127,0.960650269894219,0.977652929538365
TSS_00070,110.75852046508,3.38543779564132,0.417768278775422,8.10362578404669,5.33450195454972e-16,3.06733862386609e-14
TSS_00144,9.68715527812565,0.403943672170154,0.943992257744694,0.427909941904844,0.668716688592582,0.835895860740728
TSS_00150,5.42766706841786,0.260901836988454,1.2751578967647,0.204603553528867,0.837881878824274,0.917680152998014
TSS_00196,69.6258592316401,1.04233419129853,0.416481432873498,2.5027146687116,0.012324485914494,0.049730381760239
TSS_00328,0.677921646373803,-2.7614267766438,3.58932270305943,-0.76934480543921,0.441688645252503,NA
TSS_00365,14.8413705291048,0.0171496618068433,0.771137172216459,0.0222394438042074,0.982256953757168,0.986546285432964
TSS_00443,0.228225248655379,1.61416772259522,4.98481162865756,0.323817195682062,0.746076436790339,NA
TSS_00471,3.78097313123099,2.84140311663421,1.687572287135,1.68372231417599,0.0922353468215155,0.246675927545913
TSS_00472,12.0272661797712,2.43777778602527,0.955687229474689,2.55081130189972,0.0107472496544102,0.0466390079342331
TSS_00587,3.66691446005977,-0.0411454672409772,1.49879356708321,-0.0274523911395283,0.978098911887162,0.986546285432964
TSS_00601,4.72015829472233,-2.3097294113451,1.46877867819067,-1.57255102190778,0.11582281617971,0.283396252354609
TSS_00616,22.0222314426612,0.192402907853538,0.661966828813916,0.29065339753999,0.771316416834685,0.878399464124951
TSS_00617,2.01779653777184,-0.417670034346675,1.99663170029689,-0.209187319967208,0.834302010656395,NA
TSS_00654,2.12686049488962,1.96016340137276,2.16484042701338,0.905453989547401,0.365224924520662,NA
TSS_00684,0.781443496449772,3.21087281054852,3.40834870077648,0.942061124736747,0.346161346282556,NA
TSS_00685,0.324992999139014,1.87248865389962,4.96924025619778,0.376815882782925,0.706310436578952,NA
TSS_00707,21.4770155040735,-0.480283178391859,0.660180237995195,-0.72750311316552,0.466917808926333,0.707070907706361
