,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TSS_00043,105.241992230269,1.41111924807443,0.468387979977301,3.0127144768805,0.00258922400692093,0.0108565708360369
TSS_00099,10.8570458193624,0.287471117640409,0.896047825024942,0.320821176740658,0.748345910301472,0.881057500305674
TSS_00114,12.0791780123121,0.876002924406997,0.847046931010943,1.03418463881511,0.301049853985625,0.536947127631077
TSS_00120,3.35994272279314,2.0140151578265,1.59332174975612,1.26403543925436,0.206217307170628,0.414167532888907
TSS_00154,58.2802885741497,-1.5477084258884,0.463106764896367,-3.34201213025844,0.000831734258284715,0.00496961219325117
TSS_00192,4.05473438316622,5.60582462971145,1.95418739288572,2.86862183745511,0.00412264382629445,0.0164218645747395
TSS_00193,200.138976824635,8.2076072398295,0.919409021072237,8.92704666988974,4.37532862091739e-19,1.16189282266584e-17
TSS_00223,10.7972103955792,0.736262110655737,0.870508386031402,0.845784052710064,0.397673223376862,0.650985619089521
TSS_00263,0.540065919799787,2.69761847957001,3.76193017353232,0.71708361270221,0.473322506568381,NA
TSS_00264,0.476108721701,0.287912958713437,4.06723040890649,0.0707884554764738,0.943566119969898,NA
TSS_00356,2.07458311832602,1.83942538316886,1.96775867371054,0.93478199727628,0.349900659158133,NA
TSS_00383,12.4635554959179,-2.47927116172566,0.929081155573732,-2.6685194795439,0.0076186360522279,0.0271769256191413
TSS_00384,14.3165467914805,-2.71498531061971,0.930374017973279,-2.91816544547752,0.00352097479185075,0.0145088444009022
TSS_00410,2.13345233482343,3.02655563066324,2.27918971644369,1.32790860226664,0.184208302568972,NA
TSS_00411,1.65406440252065,-1.05240438015267,2.22371046634989,-0.473265020819075,0.636024114372719,NA
TSS_00422,9.69196320547108,0.330205239915603,0.920683089625581,0.358652443643653,0.719855108959831,0.873326756555328
TSS_00425,6.1158623276877,1.56712866022998,1.18473000489281,1.32277282904788,0.185910935579662,0.38976064564508
TSS_00462,4.35100201378533,1.53083698495647,1.3932599481475,1.0987447008664,0.271879438835839,0.496556730164622
TSS_00467,3.50121328956189,1.15150100530229,1.54282354228885,0.746359498503625,0.455450278459065,0.682770768863309
TSS_00466,0.745293684667331,1.28296085784932,3.38575541223188,0.378928983828632,0.704740600417103,NA
TSS_00468,6.99963047216489,-0.221717433457672,1.06227407645052,-0.208719612360793,0.834667128876257,0.923543721302895
TSS_00482,1.42541728101163,-2.09266472233137,2.51998656293141,-0.830426936839317,0.406297441049464,NA
TSS_00490,3.07242638478672,1.25517582328319,1.61010721221358,0.77956040055095,0.435649672187631,NA
TSS_00507,6.24558549488487,0.875056523671607,1.14610433349214,0.763505117379093,0.445162211597888,0.682770768863309
TSS_00509,7.93558286090434,0.066460810631128,1.00080988538544,0.0664070285492154,0.947053774583994,0.982879316530609
TSS_00540,17.5653838653771,0.783107918869498,0.741904773475852,1.0555369730277,0.291179809087613,0.527211927060147
TSS_00562,1.86765935959135,2.80611984590976,2.30764524026058,1.21601006816494,0.223981086689836,NA
TSS_00568,15.7650131026232,-2.87600252057297,0.897614507593003,-3.20405084392532,0.00135508543872936,0.00719700933014036
