,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ID=TSS_00029,57.6278601772171,2.32432973420226,0.436301319621824,5.32734976877205,9.96561445226469e-08,6.29969199303875e-07
ID=TSS_00092,3.32612937047671,-1.62154990015633,1.63439599659753,-0.99214015668911,0.321129159928417,NA
ID=TSS_00111,51.2692466465717,0.346948745835328,0.428653224030031,0.809392596125723,0.418289359576176,0.578415755038931
ID=TSS_00141,1.75697056788659,0.65232050362584,2.09010665869582,0.312099146190403,0.754965175391793,NA
ID=TSS_00162,12.9612961883005,-0.370997261075159,0.80138672729815,-0.462944104809377,0.643404432596231,0.769476922767115
ID=TSS_00323,14.6706467750701,2.61513722156954,0.85117502082326,3.07238482990275,0.0021235576104599,0.00751739394102805
ID=TSS_00341,7.86200195711633,0.0394891899215531,1.01481910840135,0.0389125407618317,0.968960118060355,0.99786160849077
ID=TSS_00355,46.4083397334825,-3.87270643617341,0.605338900076764,-6.39758395781652,1.57854688389548e-10,1.33048951642619e-09
ID=TSS_00393,0.285235284541111,1.73967076177941,4.98686775373424,0.348850390202691,0.727201631011799,NA
ID=TSS_00410,41.3203449245067,-0.600928881953817,0.472274334904459,-1.27241486047592,0.203225756842652,0.334404397085974
ID=TSS_00448,13.9430851410662,2.52982942655155,0.861350042602576,2.93705149059684,0.00331349082605869,0.0112786130040844
ID=TSS_00467,1829.09069910409,7.0279882994266,0.263450085550119,26.6767356888543,8.76496558301141e-157,1.55139890819302e-154
ID=TSS_00586,1.69767458549599,-0.196921178320835,2.13719234028295,-0.0921401291821795,0.926586705566978,NA
ID=TSS_00592,106.52260802347,-3.61713403822094,0.398946217030379,-9.06672098596565,1.22652486698118e-19,1.44729934303779e-18
ID=TSS_00595,67.2811224481414,1.32886035705712,0.385883539804247,3.44368240669512,0.000573849354771596,0.00225714079543494
ID=TSS_00596,50.5313298205816,-0.320770820535954,0.426549426447393,-0.752013250158514,0.452043090567604,0.620245170778805
ID=TSS_00606,12.7565606549551,0.837781402419006,0.830041264791599,1.00932500341335,0.31281879262539,0.457594432187554
ID=TSS_00608,8.07174696644592,0.123199283284781,1.01764882068137,0.121062669931944,0.903641396725206,0.964707272593575
ID=TSS_00716,72.7213435774423,1.69811761202442,0.381435008433193,4.4519186086241,8.51064266944013e-06,4.18439931247473e-05
ID=TSS_00718,201.807557252063,4.93450578790189,0.367497706433862,13.4273104335413,4.18330809450461e-41,1.48089106545463e-39
ID=TSS_00721,189.044340907781,4.59343583661372,0.361634488418936,12.7018743613094,5.77302623348535e-37,1.45975091903844e-35
ID=TSS_00756,224.723082377324,0.583270628397371,0.244295177183371,2.38756505602058,0.0169604006884261,0.0428855845978774
ID=TSS_00762,69.1580194414413,2.07688177419217,0.402791368011753,5.15622215154215,2.51981926179298e-07,1.48669336445786e-06
ID=TSS_00785,102.260054228911,-1.31165288431769,0.341467052008968,-3.84122824325446,0.000122420217261139,0.000528497035493208
ID=TSS_00823,263.740977798477,-0.257493217428837,0.232212587755325,-1.10886847228174,0.267486926481774,0.415308649011175
ID=TSS_00876,834.851626355866,0.0324658485776553,0.188792219545638,0.171966030463491,0.86346423487676,0.949274345175071
ID=TSS_00886,0.737113888842119,-0.707558918333467,3.53369578957255,-0.200231983868384,0.841299154138564,NA
ID=TSS_00955,48.7318575327507,2.3014477606142,0.468193430716186,4.91559173970836,8.8514687895664e-07,4.89596867422891e-06
ID=TSS_00961,30.8510829084196,-0.0620161979695449,0.535593836384729,-0.115789603532699,0.907819290270145,0.964707272593575
ID=TSS_00968,5.42929909056203,-2.46360181969171,1.44546816993906,-1.70436255251167,0.0883133753994436,NA
ID=TSS_01035,1088.61095278279,-0.110916316813666,0.180505088086302,-0.614477508582116,0.538899831158749,0.693628049035007
ID=TSS_01136,1213.50698373649,0.595338178489887,0.176952134782971,3.36440235219574,0.000767096234954243,0.0028888517784447
ID=TSS_01141,6.40763265164324,-1.04084202433677,1.17272033023867,-0.887544964897936,0.374785568856482,NA
ID=TSS_01309,0,NA,NA,NA,NA,NA
ID=TSS_01311,2.02351906526804,2.98979810766039,2.38095655638099,1.25571300309856,0.209220043055731,NA
ID=TSS_01323,0.703936017397078,-0.778303692962154,3.59215762679459,-0.216667466693732,0.828467503540292,NA
ID=TSS_01493,304.015621230765,5.43980136362754,0.341145571921787,15.9456894984253,3.05252357791417e-57,1.80098891096936e-55
ID=TSS_01533,27.1211018013139,-0.724057639915192,0.57245498698275,-1.26482894966379,0.205932651312831,0.334404397085974
ID=TSS_01616,5.74355186694241,0.126178041864093,1.19009958827834,0.106023095131584,0.915564028194736,NA
ID=TSS_01720,16.2352491474613,0.708627891407141,0.750624200706484,0.944051485070936,0.345143339351321,0.488722968521471
ID=TSS_01725,53.0871732509543,0.438597604328343,0.444903028755649,0.985827418516476,0.324217808590626,0.470381574758531
